Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
1.0,0.8170731707317103,0.7727272727272734,0.16976812959332332,0.7592190889370936,0.14414414414414414,0,0,0,0,0,0
0.5,0.8048780487804876,0.7575757575757649,0.3504890417410542,0.27765726681127983,0.15765765765765766,0,0,0,0,0,0
0.5,0.8048780487804876,0.7424242424242422,0.26943845083843554,0.594360086767896,0.16666666666666666,0,0,0,0,0,0
0.5,0.8048780487804876,0.7575757575757649,0.15772006878347455,0.5856832971800436,0.17567567567567569,0,0,0,0,0,0
1.0,0.792682926829265,0.7272727272727266,0.2836770681591658,0.507592190889371,0.18468468468468469,0,0,0,0,0,0
0.0,0.8048780487804876,0.7424242424242422,0.384442667659719,0.4186550976138829,0.1981981981981982,0,0,0,0,0,0
0.5,0.8048780487804876,0.7424242424242422,0.4403018586871994,0.27114967462039047,0.22072072072072071,0,0,0,0,0,0
0.5,0.792682926829265,0.7121212121212182,0.128147555886573,0.7331887201735359,0.22972972972972971,0,0,0,0,0,0
0.5,0.792682926829265,0.6969696969696955,0.18948313819125762,0.7331887201735359,0.23873873873873874,0,0,0,0,0,0
0.5,0.7804878048780495,0.6969696969696955,0.6878347444168191,0.13449023861171366,0.24774774774774774,0,0,0,0,0,0
0.5,0.792682926829265,0.6969696969696955,0.14129089495186253,0.7657266811279828,0.25675675675675674,0,0,0,0,0,0
0.5,0.7804878048780495,0.6969696969696955,0.12157588635392824,0.7982646420824298,0.26576576576576577,0,0,0,0,0,0
0.5,0.7682926829268268,0.681818181818187,0.1566247905280338,0.6572668112798266,0.2747747747747748,0,0,0,0,0,0
1.0,0.7804878048780495,0.681818181818187,0.06900253009277013,0.7939262472885034,0.28378378378378377,0,0,0,0,0,0
0.5,0.7804878048780495,0.6969696969696955,0.30010624199077784,0.5184381778741867,0.2972972972972973,0,0,0,0,0,0
1.0,0.7804878048780495,0.6969696969696955,0.17195868610420484,0.5639913232104123,0.3063063063063063,0,0,0,0,0,0
1.0,0.7804878048780495,0.6969696969696955,0.29682040722445535,0.5054229934924079,0.31981981981981983,0,0,0,0,0,0
1.0,0.7682926829268268,0.6969696969696955,0.3855379459151598,0.35791757049891554,0.3333333333333333,0,0,0,0,0,0
1.0,0.7682926829268268,0.681818181818187,0.39977656323589006,0.34924078091106286,0.34684684684684686,0,0,0,0,0,0
1.0,0.7560975609756113,0.681818181818187,0.16210118180523758,0.4360086767895878,0.36036036036036034,0,0,0,0,0,0
1.0,0.7560975609756113,0.6666666666666714,0.47754131937218647,0.2603036876355748,0.3738738738738739,0,0,0,0,0,0
1.0,0.7560975609756113,0.681818181818187,0.19167369470213913,0.7570498915401302,0.38738738738738737,0,0,0,0,0,0
0.0,0.7682926829268268,0.681818181818187,0.3044873550125409,0.37744034707158364,0.4009009009009009,0,0,0,0,0,0
0.5,0.7682926829268268,0.681818181818187,0.38882378068148205,0.3882863340563992,0.42342342342342343,0,0,0,0,0,0
0.0,0.7682926829268268,0.681818181818187,0.2201509293435997,0.49674620390455543,0.43243243243243246,0,0,0,0,0,0
0.0,0.7682926829268268,0.681818181818187,0.16538701657156007,0.7353579175704992,0.45495495495495497,0,0,0,0,0,0
1.0,0.7682926829268268,0.6969696969696955,0.31324958105606737,0.39479392624728854,0.4774774774774775,0,0,0,0,0,0
0.5,0.7804878048780495,0.6969696969696955,0.02409612161969754,0.9934924078091107,0.49099099099099097,0,0,0,0,0,0
1.0,0.7804878048780495,0.6969696969696955,0.6210227708349307,0.15618221258134485,0.5,0,0,0,0,0,0
0.5,0.7804878048780495,0.6969696969696955,0.39210961544780454,0.42733188720173537,0.5135135135135135,0,0,0,0,0,0
0.0,0.7804878048780495,0.7121212121212182,0.5136855018017328,0.29501084598698485,0.5225225225225225,0,0,0,0,0,0
0.5,0.792682926829265,0.7272727272727266,0.608974710025082,0.22125813449023862,0.545045045045045,0,0,0,0,0,0
1.0,0.7804878048780495,0.7121212121212182,0.07009780834821089,0.7396963123644253,0.5540540540540541,0,0,0,0,0,0
0.5,0.792682926829265,0.7272727272727266,0.21905565108815894,0.5140997830802603,0.5675675675675675,0,0,0,0,0,0
1.0,0.792682926829265,0.7272727272727266,0.4381113021763179,0.27982646420824303,0.5765765765765766,0,0,0,0,0,0
0.5,0.8048780487804876,0.7424242424242422,0.23877065968609323,0.3991323210412148,0.5900900900900901,0,0,0,0,0,0
0.5,0.8048780487804876,0.7424242424242422,0.4654932585623377,0.27765726681127983,0.5990990990990991,0,0,0,0,0,0
0.5,0.8170731707317103,0.7575757575757649,0.1949595294684614,0.4403470715835142,0.6081081081081081,0,0,0,0,0,0
0.5,0.8170731707317103,0.7727272727272734,0.2924392942026923,0.37744034707158364,0.6171171171171171,0,0,0,0,0,0
1.0,0.8048780487804876,0.7424242424242422,0.09090809520158594,0.7809110629067249,0.6261261261261262,0,0,0,0,0,0
0.0,0.8048780487804876,0.7424242424242422,0.4162057370675021,0.3383947939262472,0.6396396396396397,0,0,0,0,0,0
0.5,0.8170731707317103,0.7424242424242422,0.6681197358188846,0.23427331887201736,0.6621621621621622,0,0,0,0,0,0
0.5,0.8292682926829258,0.7424242424242422,0.239865937941534,0.5357917570498916,0.6711711711711712,0,0,0,0,0,0
1.0,0.8170731707317103,0.7272727272727266,0.5279241191224631,0.27765726681127983,0.6801801801801802,0,0,0,0,0,0
1.0,0.8170731707317103,0.7272727272727266,0.485208267160272,0.31453362255965295,0.6936936936936937,0,0,0,0,0,0
1.0,0.8048780487804876,0.7272727272727266,0.3953954502141268,0.3969631236442516,0.7072072072072072,0,0,0,0,0,0
0.5,0.8170731707317103,0.7575757575757649,0.39758600672500855,0.27982646420824303,0.7207207207207207,0,0,0,0,0,0
0.5,0.8170731707317103,0.7424242424242422,0.3658229373172255,0.4186550976138829,0.7297297297297297,0,0,0,0,0,0
0.0,0.8292682926829258,0.7424242424242422,0.30777318977886337,0.3969631236442516,0.7387387387387387,0,0,0,0,0,0
0.5,0.8170731707317103,0.7424242424242422,0.18291146865861285,0.9349240780911063,0.7612612612612613,1,0,0,1,0,0
1.0,0.8292682926829258,0.7575757575757649,0.24753288572961973,0.4793926247288503,0.7702702702702703,0,0,0,0,0,0
1.0,0.8170731707317103,0.7575757575757649,0.8389831436676485,0.05422993492407807,0.7837837837837838,0,0,0,0,0,0
1.0,0.8292682926829258,0.7727272727272734,0.5574966320193644,0.18221258134490242,0.7972972972972973,0,0,0,0,0,0
0.5,0.8170731707317103,0.7575757575757649,0.7425986571888588,0.12364425162689802,0.8108108108108109,0,0,0,0,0,0
0.5,0.8170731707317103,0.7575757575757649,0.32967875488767917,0.39045553145336237,0.8198198198198198,0,0,0,0,0,0
1.0,0.8170731707317103,0.7575757575757649,0.26615261607211305,0.4837310195227766,0.8288288288288288,0,0,0,0,0,0
1.0,0.8170731707317103,0.7575757575757649,0.0,1.0000000000000002,0.8423423423423423,1,0,0,0,1,0
0.5,0.8048780487804876,0.7424242424242422,0.7776475613629643,0.04555314533622562,0.8558558558558559,0,0,0,0,0,0
0.5,0.8048780487804876,0.7424242424242422,0.5772116406172987,0.21041214750542298,0.8648648648648649,0,0,0,0,0,0
0.5,0.8048780487804876,0.7424242424242422,0.3592512677845807,0.3405639913232104,0.8738738738738738,0,0,0,0,0,0
0.5,0.8048780487804876,0.7575757575757649,0.1369097819300995,0.8091106290672452,0.8828828828828829,0,0,0,0,0,0
0.5,0.7804878048780495,0.7424242424242422,0.1314333906528955,0.8134490238611716,0.8918918918918919,0,0,0,0,0,0
0.5,0.7682926829268268,0.7272727272727266,0.7798381178738458,0.06941431670281994,0.9009009009009009,0,0,0,0,0,0
1.0,0.7682926829268268,0.7272727272727266,0.13471922541921777,0.661605206073753,0.9099099099099099,0,0,0,0,0,0
0.5,0.7804878048780495,0.7272727272727266,0.06352613881556612,1.0000000000000002,0.9234234234234234,1,0,0,1,1,0
0.5,0.7682926829268268,0.6969696969696955,0.11609949507672424,0.7093275488069415,0.9324324324324325,0,0,0,0,0,0
0.5,0.7682926829268268,0.7121212121212182,0.3231070853550344,0.4208242950108461,0.0,0,0,0,0,0,0
1.0,0.7682926829268268,0.7121212121212182,0.41949157183382435,0.31019522776572667,0.009009009009009009,0,0,0,0,0,0
0.0,0.7682926829268268,0.7121212121212182,0.5191618930789366,0.27114967462039047,0.02252252252252252,0,0,0,0,0,0
1.0,0.7682926829268268,0.7121212121212182,0.25739039002858677,0.4425162689804773,0.04504504504504504,0,0,0,0,0,0
0.5,0.7804878048780495,0.7424242424242422,0.11938532984304673,0.7396963123644253,0.05855855855855856,0,0,0,0,0,0
0.5,0.7804878048780495,0.7272727272727266,0.3231070853550344,0.4446854663774405,0.06756756756756757,0,0,0,0,0,0
1.0,0.7804878048780495,0.7272727272727266,0.32420236361047516,0.3470715835140999,0.07657657657657657,0,0,0,0,0,0
0.5,0.7804878048780495,0.7272727272727266,0.2201509293435997,0.44685466377440347,0.09009009009009009,0,0,0,0,0,0
1.0,0.7804878048780495,0.7272727272727266,0.2289131553871262,0.49457700650759223,0.0990990990990991,0,0,0,0,0,0
1.0,0.7804878048780495,0.7272727272727266,0.6944064139494637,0.14099783080260303,0.11261261261261261,0,0,0,0,0,0
0.5,0.7804878048780495,0.7424242424242422,0.18948313819125762,0.7136659436008679,0.12612612612612611,0,0,0,0,0,0
1.0,0.7804878048780495,0.7272727272727266,0.24643760747417875,0.5097613882863341,0.13513513513513514,0,0,0,0,0,0
0.5,0.7682926829268268,0.7272727272727266,0.25739039002858677,0.6117136659436009,0.14864864864864866,0,0,0,0,0,0
0.5,0.7682926829268268,0.7121212121212182,0.11281366031040196,0.8416485900216921,0.15765765765765766,0,0,0,0,0,0
1.0,0.7682926829268268,0.7272727272727266,0.2880581811809291,0.44902386117136667,0.16666666666666666,0,0,0,0,0,0
0.5,0.7682926829268268,0.7272727272727266,0.1259569993756915,0.6811279826464209,0.18018018018018017,0,0,0,0,0,0
1.0,0.7682926829268268,0.7272727272727266,0.4019671197467716,0.33405639913232116,0.1891891891891892,0,0,0,0,0,0
0.5,0.792682926829265,0.7424242424242422,0.5585919102748054,0.17570498915401306,0.20270270270270271,0,0,0,0,0,0
0.0,0.7804878048780495,0.7424242424242422,0.27491484211563955,0.4663774403470717,0.21171171171171171,0,0,0,0,0,0
1.0,0.7804878048780495,0.7575757575757649,0.43044435438823236,0.35791757049891554,0.23423423423423423,0,0,0,0,0,0
0.5,0.7804878048780495,0.7424242424242422,0.2541045552622645,0.45119305856832975,0.24774774774774774,0,0,0,0,0,0
0.5,0.7804878048780495,0.7424242424242422,0.2792959551374026,0.4577006507592191,0.25675675675675674,0,0,0,0,0,0
1.0,0.7804878048780495,0.7272727272727266,0.2234367641099222,0.6268980477223429,0.26576576576576577,0,0,0,0,0,0
1.0,0.7804878048780495,0.7272727272727266,0.1566247905280338,0.5336225596529285,0.27927927927927926,0,0,0,0,0,0
0.5,0.7804878048780495,0.7272727272727266,0.250818720495942,0.47722342733188733,0.2927927927927928,0,0,0,0,0,0
1.0,0.7804878048780495,0.7272727272727266,0.07666947788085565,0.6702819956616053,0.3018018018018018,0,0,0,0,0,0
0.0,0.7682926829268268,0.7272727272727266,0.38334738940427826,0.4056399132321042,0.3153153153153153,0,0,0,0,0,0
0.5,0.7804878048780495,0.7272727272727266,0.2584856682840275,0.39045553145336237,0.33783783783783783,0,0,0,0,0,0
0.5,0.7804878048780495,0.7272727272727266,0.2847723464146066,0.5444685466377441,0.34684684684684686,0,0,0,0,0,0
0.5,0.792682926829265,0.7424242424242422,0.25191399875138276,0.4598698481561822,0.35585585585585583,0,0,0,0,0,0
0.0,0.792682926829265,0.7424242424242422,0.2902487376918106,0.5856832971800436,0.36486486486486486,0,0,0,0,0,0
0.0,0.7804878048780495,0.7272727272727266,0.1062419907777572,0.6355748373101953,0.38738738738738737,0,0,0,0,0,0
1.0,0.7682926829268268,0.7121212121212182,0.25739039002858677,0.43167028199566165,0.4099099099099099,0,0,0,0,0,0
0.5,0.7682926829268268,0.7121212121212182,0.11719477333216499,0.6442516268980478,0.42342342342342343,0,0,0,0,0,0
0.5,0.7804878048780495,0.7121212121212182,0.17962563389229036,0.5444685466377441,0.43243243243243246,0,0,0,0,0,0
1.0,0.7682926829268268,0.7121212121212182,0.10952782554407947,0.6572668112798266,0.44144144144144143,0,0,0,0,0,0
1.0,0.7682926829268268,0.7121212121212182,0.7185025355691612,0.11279826464208242,0.45495495495495497,0,0,0,0,0,0
0.5,0.7682926829268268,0.7121212121212182,0.21905565108815894,0.6919739696312366,0.46846846846846846,0,0,0,0,0,0
0.5,0.7682926829268268,0.7121212121212182,0.12486172112025073,0.6550976138828635,0.4774774774774775,0,0,0,0,0,0
0.5,0.7804878048780495,0.7121212121212182,0.4129199023011796,0.34924078091106286,0.48648648648648646,0,0,0,0,0,0
0.5,0.7804878048780495,0.6969696969696955,0.12157588635392824,0.7288503253796097,0.4954954954954955,0,0,0,0,0,0
1.0,0.7682926829268268,0.7121212121212182,0.3307740331431199,0.2841648590021692,0.5045045045045045,0,0,0,0,0,0
1.0,0.7804878048780495,0.7121212121212182,0.18510202516949437,0.5726681127982647,0.5180180180180181,0,0,0,0,0,0
0.5,0.7682926829268268,0.7121212121212182,0.30558263326798185,0.5097613882863341,0.5315315315315315,0,0,0,0,0,0
0.5,0.7682926829268268,0.7121212121212182,0.35815598952913996,0.34924078091106286,0.5405405405405406,0,0,0,0,0,0
0.0,0.7682926829268268,0.6969696969696955,0.4567310325188114,0.24945770065075928,0.5495495495495496,0,0,0,0,0,0
0.5,0.7804878048780495,0.7121212121212182,0.4457782499644034,0.3839479392624729,0.5720720720720721,0,0,0,0,0,0
0.5,0.7804878048780495,0.7121212121212182,0.3712993285944295,0.37744034707158364,0.581081081081081,0,0,0,0,0,0
0.5,0.7804878048780495,0.7121212121212182,0.05366863451659909,0.6746203904555315,0.5900900900900901,0,0,0,0,0,0
0.5,0.7804878048780495,0.7272727272727266,0.17414924261508635,0.5119305856832972,0.5990990990990991,0,0,0,0,0,0
0.5,0.7804878048780495,0.7121212121212182,0.378966276382515,0.3232104121475055,0.6081081081081081,0,0,0,0,0,0
1.0,0.7804878048780495,0.7121212121212182,0.38334738940427826,0.35574837310195234,0.6171171171171171,0,0,0,0,0,0
0.5,0.7682926829268268,0.681818181818187,0.13033811239745474,0.8026030368763559,0.6306306306306306,0,0,0,0,0,0
0.5,0.7560975609756113,0.6666666666666714,0.3406315374420872,0.3991323210412148,0.6396396396396397,0,0,0,0,0,0
0.5,0.7439024390243887,0.6666666666666714,0.1588153470389153,0.6334056399132322,0.6486486486486487,0,0,0,0,0,0
0.5,0.7560975609756113,0.6969696969696955,0.16100590354979682,0.7288503253796097,0.6576576576576576,0,0,0,0,0,0
0.0,0.7560975609756113,0.6969696969696955,0.3537748765073767,0.4598698481561822,0.6666666666666666,0,0,0,0,0,0
0.5,0.7560975609756113,0.6969696969696955,0.19605480772390238,0.9219088937093278,0.6891891891891891,1,0,0,1,0,0
0.5,0.7560975609756113,0.6969696969696955,0.267247894327554,0.49023861171366595,0.6981981981981982,0,0,0,0,0,0
0.5,0.7439024390243887,0.681818181818187,0.10733726903319796,0.8459869848156185,0.7072072072072072,0,0,0,0,0,0
1.0,0.7439024390243887,0.681818181818187,0.14348145146274427,0.6963123644251628,0.7162162162162162,0,0,0,0,0,0
0.5,0.7560975609756113,0.6969696969696955,0.23767538143065248,0.6138828633405642,0.7297297297297297,0,0,0,0,0,0
0.5,0.7560975609756113,0.6969696969696955,0.10295615601143471,0.7396963123644253,0.7387387387387387,0,0,0,0,0,0
1.0,0.7682926829268268,0.6969696969696955,0.21467453806639591,0.5466377440347072,0.7477477477477478,0,0,0,0,0,0
0.5,0.7682926829268268,0.6969696969696955,0.38882378068148205,0.4186550976138829,0.7612612612612613,0,0,0,0,0,0
1.0,0.7560975609756113,0.681818181818187,0.36144182429546223,0.45336225596529295,0.7702702702702703,0,0,0,0,0,0
0.5,0.7682926829268268,0.681818181818187,0.18838785993581664,0.7678958785249459,0.7837837837837838,0,0,0,0,0,0
1.0,0.7682926829268268,0.6969696969696955,0.09309865171246767,0.7830802603036877,0.7927927927927928,0,0,0,0,0,0
1.0,0.7682926829268268,0.681818181818187,0.49616104971468,0.37527114967462044,0.8063063063063063,0,0,0,0,0,0
0.5,0.7560975609756113,0.6666666666666714,0.5093043887799695,0.3058568329718005,0.8198198198198198,0,0,0,0,0,0
0.5,0.7560975609756113,0.6515151515151487,0.22124620759904068,0.5357917570498916,0.8288288288288288,0,0,0,0,0,0
0.5,0.7560975609756113,0.6515151515151487,0.41949157183382435,0.29501084598698485,0.8378378378378378,0,0,0,0,0,0
0.5,0.7439024390243887,0.6363636363636402,0.6867394661613784,0.1453362255965293,0.8468468468468469,0,0,0,0,0,0
1.0,0.7439024390243887,0.6363636363636402,0.5564013537639236,0.13882863340563995,0.8558558558558559,0,0,0,0,0,0
1.0,0.7439024390243887,0.6515151515151487,0.3099637462897449,0.6203904555314534,0.8693693693693694,0,0,0,0,0,0
0.5,0.7560975609756113,0.6666666666666714,0.08324114741350042,0.7114967462039048,0.8828828828828829,0,0,0,0,0,0
0.0,0.7560975609756113,0.6515151515151487,0.19386425121302064,0.559652928416486,0.8918918918918919,0,0,0,0,0,0
0.5,0.7560975609756113,0.6515151515151487,0.42825379787735063,0.3036876355748373,0.9144144144144144,0,0,0,0,0,0
0.5,0.7560975609756113,0.6666666666666714,0.0974797647342307,0.7223427331887204,0.9234234234234234,0,0,0,0,0,0
1.0,0.7560975609756113,0.6666666666666714,0.08324114741350042,0.945770065075922,0.9324324324324325,1,0,0,0,1,0
0.0,0.7560975609756113,0.6666666666666714,0.49725632797012076,0.20390455531453372,0.9459459459459459,0,0,0,0,0,0
1.0,0.7560975609756113,0.6666666666666714,0.32748819837679766,0.37744034707158364,0.9684684684684685,0,0,0,0,0,0
0.5,0.7439024390243887,0.6666666666666714,0.3187259723332714,0.4577006507592191,0.9819819819819819,0,0,0,0,0,0
0.5,0.7439024390243887,0.6515151515151487,0.19715008597934314,0.574837310195228,0.990990990990991,0,0,0,0,0,0
0.0,0.7439024390243887,0.6515151515151487,0.44249241519808113,0.2668112798264643,1.0,0,0,0,0,0,0
0.5,0.7439024390243887,0.6363636363636402,0.9507015257226097,0.013015184381778733,1.0,0,0,0,0,0,0
0.5,0.7439024390243887,0.6363636363636402,0.18838785993581664,0.5639913232104123,1.0,0,0,0,0,0,0
0.5,0.7439024390243887,0.6363636363636402,0.11829005158760597,0.7288503253796097,1.0,1,0,0,0,1,0
0.5,0.7560975609756113,0.6363636363636402,0.5443532929540749,0.2255965292841649,1.0,0,0,0,0,0,0
0.5,0.7439024390243887,0.6363636363636402,0.37239460684987025,0.2668112798264643,1.0,1,1,0,0,0,0
0.5,0.7439024390243887,0.6363636363636402,0.19605480772390238,0.43167028199566165,0.0,0,0,0,0,0,0
0.5,0.7439024390243887,0.6363636363636402,0.18619730342493512,0.7028199566160522,0.009009009009009009,0,0,0,0,0,0
1.0,0.7439024390243887,0.6363636363636402,0.3658229373172255,0.401301518438178,0.018018018018018018,0,0,0,0,0,0
0.5,0.7439024390243887,0.6515151515151487,0.29682040722445535,0.3839479392624729,0.03153153153153153,0,0,0,0,0,0
0.5,0.731707317073166,0.6363636363636402,0.31982125058871214,0.49023861171366595,0.04054054054054054,0,0,0,0,0,0
0.5,0.7439024390243887,0.6363636363636402,0.5388769016768711,0.23210412147505427,0.04954954954954955,0,0,0,0,0,0
0.5,0.7439024390243887,0.6515151515151487,0.28915345943636983,0.3796095444685467,0.05855855855855856,0,0,0,0,0,0
0.5,0.7439024390243887,0.6515151515151487,0.31653541582238964,0.4837310195227766,0.06756756756756757,0,0,0,0,0,0
1.0,0.7439024390243887,0.6363636363636402,0.18619730342493512,0.6420824295010847,0.07657657657657657,0,0,0,0,0,0
1.0,0.731707317073166,0.6515151515151487,0.15772006878347455,0.6724511930585686,0.09009009009009009,1,0,0,0,0,0
1.0,0.7195121951219505,0.6515151515151487,0.6637386227971216,0.09110629067245118,0.1036036036036036,0,0,0,0,0,0
1.0,0.731707317073166,0.6515151515151487,0.15991062529435607,0.6399132321041217,0.11711711711711711,0,0,0,0,0,0
0.5,0.731707317073166,0.6666666666666714,0.19715008597934314,0.6355748373101953,0.13063063063063063,0,0,0,0,0,0
0.5,0.731707317073166,0.6666666666666714,1.0000000000000002,0.0,0.13963963963963963,1,0,0,1,0,0
0.5,0.7195121951219505,0.6363636363636402,0.25191399875138276,0.5314533622559654,0.14864864864864866,0,0,0,0,0,0
0.5,0.7195121951219505,0.6363636363636402,0.1982453642347839,0.6485900216919742,0.15765765765765766,0,0,0,0,0,0
0.5,0.7195121951219505,0.6363636363636402,0.11829005158760597,0.6442516268980478,0.16666666666666666,0,0,0,0,0,0
1.0,0.731707317073166,0.6363636363636402,0.3154401375669489,0.488069414316703,0.17567567567567569,0,0,0,0,0,0
1.0,0.731707317073166,0.6515151515151487,1.0000000000000002,0.0,0.1891891891891892,0,0,0,0,0,0
1.0,0.731707317073166,0.6515151515151487,0.1982453642347839,0.5835140997830803,0.20270270270270271,0,0,0,0,0,0
0.5,0.7439024390243887,0.6666666666666714,0.646214170710069,0.13015184381778744,0.21621621621621623,0,0,0,0,0,0
0.5,0.731707317073166,0.6515151515151487,0.35267959825193596,0.438177874186551,0.22522522522522523,0,0,0,0,0,0
0.5,0.7439024390243887,0.6515151515151487,0.24096121619697497,0.47505422993492413,0.23423423423423423,0,0,0,0,0,0
1.0,0.7439024390243887,0.6515151515151487,0.1982453642347839,0.661605206073753,0.24324324324324323,0,0,0,0,0,0
0.5,0.731707317073166,0.6363636363636402,0.20810286853375115,0.5986984815618221,0.25675675675675674,0,0,0,0,0,0
1.0,0.7439024390243887,0.6515151515151487,0.08433642566894117,0.8416485900216921,0.26576576576576577,0,0,0,0,0,0
0.5,0.731707317073166,0.6363636363636402,0.6911205791831414,0.1084598698481562,0.27927927927927926,0,0,0,0,0,0
0.5,0.7439024390243887,0.6515151515151487,0.18729258168037588,0.5921908893709329,0.2882882882882883,0,0,0,0,0,0
0.5,0.7439024390243887,0.6363636363636402,0.737122265911655,0.06507592190889372,0.2972972972972973,0,0,0,0,0,0
0.5,0.731707317073166,0.6212121212121247,0.22453204236536295,0.6594360086767899,0.3063063063063063,0,0,0,0,0,0
1.0,0.731707317073166,0.6212121212121247,0.2584856682840275,0.45336225596529295,0.3153153153153153,0,0,0,0,0,0
1.0,0.731707317073166,0.6212121212121247,0.21576981632183667,0.6572668112798266,0.3288288288288288,0,0,0,0,0,0
0.5,0.731707317073166,0.6212121212121247,0.16867285133788235,0.7440347071583515,0.34234234234234234,0,0,0,0,0,0
0.5,0.731707317073166,0.6212121212121247,0.1423861732073033,0.6963123644251628,0.35135135135135137,0,0,0,0,0,0
1.0,0.731707317073166,0.6212121212121247,0.1423861732073033,0.6767895878524948,0.36036036036036034,0,0,0,0,0,0
0.5,0.7439024390243887,0.6212121212121247,0.07995531264717815,0.8980477223427334,0.3738738738738739,0,0,0,0,0,0
0.5,0.731707317073166,0.6060606060606091,0.06133558230468461,1.0000000000000002,0.38288288288288286,1,0,0,1,0,0
0.5,0.731707317073166,0.6060606060606091,0.36691821557266624,0.3622559652928417,0.3918918918918919,0,0,0,0,0,0
1.0,0.731707317073166,0.6060606060606091,0.15005312099538903,0.6464208242950109,0.4009009009009009,0,0,0,0,0,0
0.5,0.7439024390243887,0.6212121212121247,0.1949595294684614,0.5639913232104123,0.4144144144144144,0,0,0,0,0,0
0.5,0.7439024390243887,0.6060606060606091,0.3373457026757647,0.4815618221258135,0.42342342342342343,0,0,0,0,0,0
1.0,0.7439024390243887,0.6060606060606091,0.28915345943636983,0.44902386117136667,0.43243243243243246,0,0,0,0,0,0
0.5,0.7439024390243887,0.5909090909090935,0.39430017195868605,0.5010845986984815,0.44594594594594594,0,0,0,0,0,0
0.0,0.7560975609756113,0.6212121212121247,0.02081028685337527,0.9913232104121477,0.45495495495495497,1,0,1,0,0,0
0.5,0.7439024390243887,0.5909090909090935,0.7699806135748786,0.11496746203904556,0.4774774774774775,0,0,0,0,0,0
0.5,0.7439024390243887,0.5757575757575779,0.08981281694614518,0.8958785249457704,0.48648648648648646,1,0,1,0,0,0
0.5,0.7439024390243887,0.5757575757575779,0.06681197358188862,0.9002169197396965,0.4954954954954955,1,0,1,0,0,0
0.5,0.7439024390243887,0.5757575757575779,0.3209165288441529,0.488069414316703,0.5045045045045045,0,0,0,0,0,0
1.0,0.7439024390243887,0.5757575757575779,0.31982125058871214,0.42733188720173537,0.5135135135135135,0,0,0,0,0,0
0.5,0.7439024390243887,0.5757575757575779,0.368013493828107,0.40997830802603047,0.527027027027027,0,0,0,0,0,0
0.0,0.7439024390243887,0.5909090909090935,0.61992749257949,0.1496746203904556,0.536036036036036,0,0,0,0,0,0
0.5,0.7439024390243887,0.5909090909090935,0.31982125058871214,0.4208242950108461,0.5585585585585585,0,0,0,0,0,0
0.5,0.731707317073166,0.5757575757575779,0.11062310379952023,0.8286334056399134,0.5675675675675675,1,0,1,0,0,0
0.5,0.731707317073166,0.5909090909090935,0.22124620759904068,0.5574837310195229,0.5765765765765766,0,0,0,0,0,0
1.0,0.731707317073166,0.5909090909090935,0.34501265046385043,0.5119305856832972,0.5855855855855856,0,0,0,0,0,0
0.5,0.7439024390243887,0.5909090909090935,1.0000000000000002,0.0,0.5990990990990991,0,0,0,0,0,0
1.0,0.7439024390243887,0.5757575757575779,0.3504890417410542,0.35140997830802606,0.6081081081081081,0,0,0,0,0,0
0.0,0.7439024390243887,0.5909090909090935,0.5881644231717067,0.1670281995661605,0.6216216216216216,0,0,0,0,0,0
1.0,0.7439024390243887,0.5909090909090935,0.3263929201213569,0.33405639913232116,0.6441441441441441,0,0,0,0,0,0
0.5,0.7439024390243887,0.5909090909090935,0.41182462404573883,0.3080260303687636,0.6576576576576576,0,0,0,0,0,0
0.0,0.7439024390243887,0.5909090909090935,0.20153119900110616,0.574837310195228,0.6666666666666666,0,0,0,0,0,0
0.5,0.731707317073166,0.5757575757575779,0.10405143426687546,0.7592190889370936,0.6891891891891891,1,0,1,0,0,0
0.5,0.731707317073166,0.5757575757575779,0.26615261607211305,0.37744034707158364,0.6981981981981982,0,0,0,0,0,0
0.5,0.7439024390243887,0.5606060606060623,0.40853878927941634,0.27982646420824303,0.7072072072072072,0,0,0,0,0,0
0.5,0.7439024390243887,0.5757575757575779,0.20700759027831017,0.661605206073753,0.7162162162162162,0,0,0,0,0,0
0.5,0.7439024390243887,0.5757575757575779,0.6790725183732926,0.14099783080260303,0.7252252252252253,0,0,0,0,0,0
0.5,0.731707317073166,0.5757575757575779,0.6670244575634439,0.1453362255965293,0.7342342342342342,0,0,0,0,0,0
0.5,0.7439024390243887,0.5757575757575779,0.19167369470213913,0.6485900216919742,0.7432432432432432,0,0,0,0,0,0
0.5,0.7439024390243887,0.5757575757575779,0.18948313819125762,0.5791757049891542,0.7522522522522522,0,0,0,0,0,0
0.5,0.7560975609756113,0.5909090909090935,0.12486172112025073,0.7136659436008679,0.7612612612612613,0,0,0,0,0,0
0.5,0.7439024390243887,0.6060606060606091,0.3373457026757647,0.401301518438178,0.7702702702702703,0,0,0,0,0,0
0.5,0.731707317073166,0.5909090909090935,0.16429173831611932,0.7462039045553148,0.7792792792792793,0,0,0,0,0,0
0.5,0.7439024390243887,0.5909090909090935,0.5848785884053844,0.2255965292841649,0.7882882882882882,0,0,0,0,0,0
0.5,0.731707317073166,0.5909090909090935,0.6757866836069704,0.11062906724511934,0.7972972972972973,0,0,0,0,0,0
